메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,10.3,14.5,193
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.1,13,218
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,18.2,16.7,131
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,17.5,16.4,136
TOYOTA,COROLLA,MID_SIZE,1.8,4,AT,휘발유,11.6,15.4,175
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12.7,16.4,163
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12.2,16.1,168
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,12,16.1,170
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,13,17.9,156
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,13,16.7,159
TOYOTA,HIGHLANDER,SUV ,2.7,4,CVT,휘발유,8.5,10.5,246
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8,10.8,255
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,7.7,10.2,267
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,11.6,11.8,196
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,11.9,12,193
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,21.7,20.4,108
TOYOTA,PRIUS,COMPACT,1.5,4,CVT,휘발유,22.2,19.6,110
TOYOTA,PRIUS,STATION WAGON ,1.8,4,CVT,휘발유,18.5,17.2,129
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10,13.2,205
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.5,12.2,218
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10,13.2,205
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.3,12,221
TOYOTA,SEQUOIA,SUV ,5.7,8,CVT,휘발유,5.3,7.1,382
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.7,10.5,262
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,6.9,9.8,288
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,AT,휘발유,8.2,10.1,258
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,MT,휘발유,8.8,10.5,242
TOYOTA,TACOMA,PICKUP TRUCK ,4,6,MT,휘발유,6.9,8.8,301
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,AT,휘발유,7.6,8.8,283
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,MT,휘발유,7.8,8.7,283
TOYOTA,TACOMA,PICKUP TRUCK ,4,6,AT,휘발유,6.8,8.6,308
TOYOTA,TACOMA,PICKUP TRUCK ,4,6,MT,휘발유,6.5,8.1,322
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,6.3,8.1,329
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.8,7.8,350
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,5.9,7.8,347
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.4,7,382
TOYOTA,VENZA,SUV ,2.7,4,CVT,휘발유,8.6,11.1,239
TOYOTA,VENZA,SUV ,3.5,6,CVT,휘발유,8,11.1,251
TOYOTA,VENZA,SUV ,2.7,4,CVT,휘발유,8.6,10.9,242
TOYOTA,VENZA,SUV ,3.5,6,CVT,휘발유,7.8,10.8,260
TOYOTA,YARIS,COMPACT,1.5,4,AT,휘발유,12.8,15.2,168
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,13,15.9,163
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,9,298
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,9,298
TOYOTA,AVALON,MID_SIZE,3.5,6,CVT,휘발유,8.8,13.2,225
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,10.6,14.9,192
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.1,13,222
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,18.2,16.7,134
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,17.5,16.7,137
TOYOTA,COROLLA,MID_SIZE,1.8,4,AT,휘발유,11.6,15.4,179
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12.2,16.1,171
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12.7,16.4,166
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,11.9,15.6,174
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,13,17.9,160
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,13,16.7,162
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8,10.8,260
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,7.7,10.2,272
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,11.6,11.9,198
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,11.9,12,195
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,22.7,21.7,104
TOYOTA,PRIUS,COMPACT,1.5,4,CVT,휘발유,22.2,19.6,111
TOYOTA,PRIUS,STATION WAGON ,1.8,4,CVT,휘발유,18.5,17.2,131
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.9,13,212
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.5,12.2,220
TOYOTA,RAV4_HYBRID,SUV ,2.5,4,CVT,휘발유,14.5,13.2,169
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10,13.2,208
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.4,12.3,220
TOYOTA,SEQUOIA,SUV ,5.7,8,CVT,휘발유,5.3,7.1,382
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.7,10.5,267
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,6.9,9.8,290
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,8.3,10,261
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.9,10,267
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,7.9,9.5,274
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,MT,휘발유,8.1,8.8,279
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.6,9.5,280
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.4,8.9,292
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.5,300
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,6.3,8.1,335
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.8,7.7,360
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,5.9,7.8,351
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.5,7.1,380
TOYOTA,VENZA,SUV ,2.7,4,CVT,휘발유,8.6,11.1,244
TOYOTA,VENZA,SUV ,3.5,6,CVT,휘발유,8,11.1,256
TOYOTA,VENZA,SUV ,2.7,4,CVT,휘발유,8.6,10.9,241
TOYOTA,VENZA,SUV ,3.5,6,CVT,휘발유,7.8,10.8,263
TOYOTA,YARIS,COMPACT,1.5,4,CVT,휘발유,13.9,17.9,151
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,13.2,17.5,157
TOYOTA,YARIS,COMPACT,1.5,4,AT,휘발유,12.8,15.2,170
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,13,15.9,165
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,8.3,310
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,8.3,310
TOYOTA,86,MINICOMPACT,2,4,CVT,고급유,10.1,13.7,204
TOYOTA,86,MINICOMPACT,2,4,MT,고급유,8.8,12,232
TOYOTA,AVALON,MID_SIZE,3.5,6,CVT,휘발유,8.8,13,226
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,10.2,14.1,199
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.1,12.8,224
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,17.9,16.1,137
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,17.2,15.9,141
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,15.4,174
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,14.9,178
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,11.9,15.4,176
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,12.8,16.9,163
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,12.5,15.9,168
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,15.4,176
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,11.4,14.7,185
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.5,243
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.3,11.1,251
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.3,11.2,247
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.4,242
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,12.3,11.8,193
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,22.7,21.7,105
TOYOTA,PRIUS,COMPACT,1.5,4,CVT,휘발유,20.4,18.2,120
TOYOTA,PRIUS,STATION WAGON ,1.8,4,CVT,휘발유,18.2,16.7,135
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.7,12.5,217
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10,12.8,210
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.5,12,222
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.3,11.9,226
TOYOTA,RAV4_HYBRID,SUV ,2.5,4,CVT,휘발유,14.5,12.8,170
TOYOTA,SEQUOIA,SUV ,5.7,8,CVT,휘발유,5.3,7.2,380
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,8,11.2,255
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.5,10.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,8.3,9.9,263
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.9,10,268
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,7.9,9.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,MT,휘발유,8.1,8.8,279
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.6,9.3,283
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.6,301
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.5,300
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,6.3,8.1,334
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.8,7.8,358
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,6,7.9,349
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.5,7.2,378
TOYOTA,YARIS,COMPACT,1.5,4,CVT,휘발유,13.7,17.2,155
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,16.7,164
TOYOTA,YARIS,COMPACT,1.5,4,AT,휘발유,12.7,14.7,173
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,15.4,168
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,8.4,308
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,8.4,308
TOYOTA,86,MINICOMPACT,2,4,CVT,고급유,10.1,13.7,204
TOYOTA,86,MINICOMPACT,2,4,MT,고급유,8.8,12,232
TOYOTA,AVALON,MID_SIZE,3.5,6,CVT,휘발유,8.8,13,226
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,12.3,17.5,164
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,11.9,16.7,172
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,11.8,16.4,173
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.5,14.1,210
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.3,13.5,215
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,20.4,20.8,113
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,18.9,20,121
TOYOTA,C-HR,COMPACT,2,4,CVT,휘발유,11.5,13.3,189
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,15.4,174
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,14.9,178
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,11.8,15.2,178
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,12.8,16.9,163
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,12.5,15.9,168
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,15.4,176
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,11.4,14.7,185
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.5,243
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.3,11.1,251
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.3,11.2,247
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.4,242
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,12.3,11.8,193
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,23.3,21.7,105
TOYOTA,PRIUS,COMPACT,1.5,4,CVT,휘발유,20.4,18.2,120
TOYOTA,PRIUS,STATION WAGON ,1.8,4,CVT,휘발유,18.2,16.7,135
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10,12.8,210
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.5,12,222
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,9.3,11.9,226
TOYOTA,RAV4_HYBRID,SUV ,2.5,4,CVT,휘발유,14.5,12.8,171
TOYOTA,SEQUOIA,SUV ,5.7,8,CVT,휘발유,5.4,7.2,384
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,8,11.2,256
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.5,10.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,8.3,9.9,263
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.9,10,268
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,7.9,9.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.6,9.3,283
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.8,299
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.5,300
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.6,7.4,371
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,6,7.6,354
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.6,7,383
TOYOTA,YARIS,COMPACT,1.5,4,CVT,휘발유,13.7,17.2,155
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,16.7,164
TOYOTA,YARIS,COMPACT,1.5,4,AT,휘발유,12.7,14.7,173
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,15.4,168
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,8.4,308
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,7,8.4,308
TOYOTA,86,MINICOMPACT,2,4,CVT,고급유,10.1,13.7,204
TOYOTA,86,MINICOMPACT,2,4,MT,고급유,8.8,12,232
TOYOTA,AVALON,MID_SIZE,3.5,6,CVT,휘발유,9.2,13.2,220
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,12.3,17.5,164
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,11.9,16.4,173
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,11.8,16.1,175
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.5,14.1,210
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.3,13.5,215
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,20.4,20.8,113
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,18.9,20,121
TOYOTA,C-HR,COMPACT,2,4,CVT,휘발유,11.5,13.3,189
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,15.4,174
TOYOTA,COROLLA,MID_SIZE,1.8,4,CVT,휘발유,12,14.9,178
TOYOTA,COROLLA,MID_SIZE,1.8,4,MT,휘발유,11.8,15.2,178
TOYOTA,COROLLA_ECO,MID_SIZE,1.8,4,CVT,휘발유,12.8,16.9,163
TOYOTA,COROLLA,COMPACT,2,4,CVT,휘발유,13.3,17.2,157
TOYOTA,COROLLA,COMPACT,2,4,MT,휘발유,11.9,15.9,174
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.5,243
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.3,11.1,250
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.3,11.2,248
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.4,242
TOYOTA,HIGHLANDER_HYBRID,SUV ,3.5,6,CVT,휘발유,12.3,11.8,193
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,22.7,21.7,105
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,22.2,20.4,109
TOYOTA,PRIUS,COMPACT,1.5,4,CVT,휘발유,20.4,18.2,120
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,11.4,14.9,183
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10.9,14.1,190
TOYOTA,RAV4_HYBRID,SUV ,2.5,4,CVT,휘발유,17.2,15.9,140
TOYOTA,SEQUOIA,SUV ,5.7,8,CVT,휘발유,5.4,7.2,384
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,8.1,11.2,254
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.5,10.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,8.3,9.9,263
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,7.9,9.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.7,9.5,278
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.8,299
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.5,300
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.6,7.4,371
TOYOTA,TUNDRA,PICKUP TRUCK ,4.6,8,CVT,휘발유,6,7.6,354
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.6,7.1,382
TOYOTA,YARIS,COMPACT,1.5,4,CVT,휘발유,13.7,17.2,155
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,16.7,164
TOYOTA,YARIS,COMPACT,1.5,4,AT,휘발유,12.7,14.7,173
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,15.4,169
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,6.8,8,321
TOYOTA,4RUNNER,SUV ,4,6,CVT,휘발유,6.8,8,321
TOYOTA,86,MINICOMPACT,2,4,CVT,고급유,10.1,13.7,204
TOYOTA,86,MINICOMPACT,2,4,MT,고급유,8.9,12,232
TOYOTA,AVALON,MID_SIZE,3.5,6,CVT,휘발유,9.2,13.2,220
TOYOTA,C-HR,COMPACT,2,4,CVT,휘발유,11.5,13.3,189
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,12.3,17.5,164
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,11.8,16.4,173
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,11.6,15.9,177
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.5,14.1,210
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.3,13.5,215
TOYOTA,CAMRY,MID_SIZE,3.5,6,CVT,휘발유,9.3,13.2,220
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,10.8,14.7,190
TOYOTA,CAMRY,MID_SIZE,2.5,4,CVT,휘발유,10.5,14.3,197
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,20.4,20.8,113
TOYOTA,CAMRY_HYBRID,MID_SIZE,2.5,4,CVT,휘발유,18.9,20,121
TOYOTA,COROLLA,COMPACT,1.8,4,CVT,휘발유,12.7,16.4,165
TOYOTA,COROLLA,COMPACT,1.8,4,CVT,휘발유,12.3,15.9,170
TOYOTA,COROLLA,COMPACT,1.8,4,MT,휘발유,12.5,16.7,165
TOYOTA,COROLLA,COMPACT,2,4,CVT,휘발유,13.2,17.2,158
TOYOTA,COROLLA,COMPACT,2,4,CVT,휘발유,13,16.4,164
TOYOTA,COROLLA,COMPACT,2,4,MT,휘발유,12.2,15.4,173
TOYOTA,COROLLA,COMPACT,2,4,CVT,휘발유,13.3,17.2,158
TOYOTA,COROLLA,COMPACT,2,4,MT,휘발유,11.9,15.9,174
TOYOTA,COROLLA_HYBRID,COMPACT,1.8,4,CVT,휘발유,22.7,22.2,106
TOYOTA,GR,TWO_SEATER,3,6,CVT,고급유,10.1,13,208
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.4,12,240
TOYOTA,HIGHLANDER,SUV ,3.5,6,CVT,휘발유,8.5,11.6,240
TOYOTA,HIGHLANDER_HYBRID,SUV ,2.5,4,CVT,휘발유,14.9,14.7,158
TOYOTA,HIGHLANDER_HYBRID,SUV ,2.5,4,CVT,휘발유,15.2,14.7,156
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,22.7,21.3,106
TOYOTA,PRIUS,MID_SIZE,1.8,4,CVT,휘발유,22.2,20.4,109
TOYOTA,PRIUS,COMPACT,1.5,4,CVT,휘발유,20.4,18.2,120
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,11.4,14.7,184
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10.9,14.1,194
TOYOTA,RAV4,SUV ,2.5,4,CVT,휘발유,10.5,13.3,200
TOYOTA,RAV4_HYBRID,SUV ,2.5,4,CVT,휘발유,17.5,15.9,139
TOYOTA,SEQUOIA,SUV ,5.7,8,CVT,휘발유,5.4,7.2,385
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.9,11,259
TOYOTA,SIENNA,MINIVAN,3.5,6,CVT,휘발유,7.5,10.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,8.3,9.9,263
TOYOTA,TACOMA,PICKUP TRUCK ,2.7,4,CVT,휘발유,7.9,9.4,274
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,CVT,휘발유,7.7,9.5,278
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.8,299
TOYOTA,TACOMA,PICKUP TRUCK ,3.5,6,MT,휘발유,7.2,8.5,300
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.6,7.4,371
TOYOTA,TUNDRA,PICKUP TRUCK ,5.7,8,CVT,휘발유,5.6,7,381
TOYOTA,YARIS,COMPACT,1.5,4,CVT,휘발유,13.7,16.9,155
TOYOTA,YARIS,COMPACT,1.5,4,MT,휘발유,12.8,16.4,165
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AT,휘발유,10.5,13.9,196
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,MT,휘발유,10.1,13.9,200
VOLKSWAGEN,BEETLE,COMPACT,2,4,AT,고급유,9.7,13,209
VOLKSWAGEN,BEETLE,COMPACT,2,4,MT,고급유,9.3,13.2,216
VOLKSWAGEN,BEETLE,COMPACT,2.5,5,AT,휘발유,9.2,11.9,225
VOLKSWAGEN,BEETLE,COMPACT,2.5,5,MT,휘발유,8.9,13,221
VOLKSWAGEN,BEETLE_TDI,COMPACT,2,4,AT,경유,11.9,16.9,200
VOLKSWAGEN,BEETLE_TDI,COMPACT,2,4,MT,경유,11.4,16.4,208
VOLKSWAGEN,BEETLE,SUBCOMPACT,1.8,4,AT,휘발유,10.2,13.7,200
VOLKSWAGEN,BEETLE,SUBCOMPACT,2,4,AT,고급유,9.7,12.3,214
VOLKSWAGEN,BEETLE,SUBCOMPACT,2,4,MT,고급유,9.3,13.2,216
VOLKSWAGEN,BEETLE,SUBCOMPACT,2.5,5,AT,휘발유,8.9,11.5,232
VOLKSWAGEN,CC,COMPACT,2,4,AT,고급유,9,12.7,223
VOLKSWAGEN,CC,COMPACT,2,4,MT,고급유,8.6,13,225
VOLKSWAGEN,CC,COMPACT,3.6,6,AT,고급유,7,10.2,283
VOLKSWAGEN,EOS,SUBCOMPACT,2,4,AT,고급유,9.2,12.5,221
VOLKSWAGEN,GOLF,STATION WAGON ,2.5,5,AT,휘발유,9.1,13,218
VOLKSWAGEN,GOLF,STATION WAGON ,2.5,5,MT,휘발유,8.9,13.7,216
VOLKSWAGEN,GOLF_TDI,STATION WAGON ,2,4,AT,경유,12.3,15.6,198
VOLKSWAGEN,GOLF_TDI,STATION WAGON ,2,4,MT,경유,12,16.7,196
VOLKSWAGEN,JETTA,COMPACT,1.8,4,AT,휘발유,10.5,14.9,189
VOLKSWAGEN,JETTA,COMPACT,1.8,4,MT,휘발유,10.6,14.9,189
VOLKSWAGEN,JETTA,COMPACT,2,4,AT,휘발유,9.4,12.5,216
VOLKSWAGEN,JETTA,COMPACT,2,4,MT,휘발유,9.6,13.9,207
VOLKSWAGEN,JETTA_TDI,COMPACT,2,4,AT,경유,12.3,15.6,198
VOLKSWAGEN,JETTA_TDI,COMPACT,2,4,MT,경유,12,16.7,196
VOLKSWAGEN,JETTA,COMPACT,2,4,AT,고급유,9.8,13.3,207
VOLKSWAGEN,JETTA,COMPACT,2,4,MT,고급유,9.4,13.5,212
